BygningAnvendelsesKode_Value,BygningOpfoerelsesaar_Value,BygningSamletBoligAreal_Value,BygningVarmeinstallation_Value,EnhedAntalVaerelser_Value
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,4
140,1964,5696,1,3
140,1964,5696,1,4
130,1989,109,2,4
130,2007,148,2,5
130,1988,208,1,4
130,1948,239,2,5
130,1948,239,2,5
140,1944,704,1,3
140,1944,704,1,3
140,1944,704,1,2
140,1944,704,1,2
140,1944,704,1,2
140,1944,704,1,3
140,1944,704,1,3
130,2003,56,1,2
130,2006,105,1,5
130,1800,157,2,7
130,1974,142,1,5
130,2008,111,1,4
140,1961,469,1,1
140,1961,469,1,1
140,1961,469,1,2
140,1961,469,1,2
140,1961,469,1,1
140,1961,469,1,1
140,1961,469,1,
140,1961,469,1,1
140,1961,469,1,1
130,1988,781,2,4
130,1988,781,2,3
130,1988,781,2,4
130,1988,781,2,2
130,1988,781,2,2
130,1988,781,2,4
130,1988,781,2,2
130,1988,781,2,2
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
130,1961,100,1,3
130,1983,162,1,4
130,1983,162,1,2
140,1870,168,2,7
140,1870,168,2,3
130,1959,90,1,3
130,1973,144,7,5
140,1900,360,2,5
140,1900,360,2,
140,1900,360,2,3
140,1900,360,2,3
140,1900,360,2,
140,1900,360,2,
140,1900,360,2,5
140,1900,360,2,5
140,1906,293,2,4
140,1906,293,2,5
130,2004,106,1,4
130,2004,130,1,4
130,1992,171,7,2
140,1877,111,7,2
140,1877,111,7,2
130,1987,114,2,4
130,1797,173,1,4
140,1900,189,2,3
140,1900,189,2,3
130,1972,97,2,4
140,1954,632,1,3
140,1954,632,1,3
140,1954,632,1,4
140,1954,632,1,4
140,1954,632,1,3
140,1954,632,1,-1
130,1972,146,2,5
140,1937,160,2,3
140,1937,160,2,3
140,1944,704,1,3
140,1944,704,1,3
140,1944,704,1,1
140,1944,704,1,1
140,1944,704,1,3
140,1944,704,1,3
130,1973,146,1,4
130,1985,101,3,4
130,1976,448,7,3
130,1976,448,7,2
130,1976,448,7,1
130,1979,119,7,5
130,1970,115,2,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
130,2003,56,1,2
130,1903,78,7,4
130,1982,126,1,4
130,1962,100,1,4
130,1982,106,1,3
130,1982,122,1,3
140,1727,270,7,3
140,1727,270,7,1
140,1727,270,7,2
140,1727,270,7,2
140,1727,270,7,5
140,1727,270,7,1
140,1727,270,7,2
140,1727,270,7,2
140,1727,270,7,1
140,1727,270,7,2
130,1982,106,1,3
130,1940,102,2,5
130,1940,102,2,1
130,1970,115,2,4
130,1981,118,7,5
140,1896,676,2,3
140,1896,676,2,4
140,1896,676,2,3
140,1896,676,2,4
140,1896,676,2,2
140,1896,676,2,3
140,1896,676,2,3
140,1896,676,2,4
130,2007,148,2,5
130,1977,188,1,4
130,1962,109,2,4
140,1860,572,2,3
140,1860,572,2,5
140,1860,572,2,4
140,1860,572,2,5
140,1860,572,2,2
140,1860,572,2,3
140,1925,291,2,2
140,1925,291,2,4
140,1925,291,2,
140,1925,291,2,1
140,1925,291,2,2
130,1979,120,1,4
130,1965,240,2,4
130,2009,167,2,5
130,1996,85,2,3
130,1840,101,2,4
140,1954,632,1,3
140,1954,632,1,3
140,1954,632,1,4
140,1954,632,1,3
130,1981,151,1,4
140,1988,577,1,2
140,1988,577,1,2
140,1988,577,1,2
140,1988,577,1,2
140,1988,577,1,2
140,1988,577,1,2
140,1988,577,1,2
140,1988,577,1,2
130,1940,108,2,5
130,1959,90,1,3
130,1986,529,1,4
130,1986,529,1,3
130,1986,529,1,2
130,1940,87,1,6
130,1977,108,1,4
140,1775,549,2,1
140,1775,549,2,1
140,1775,549,2,2
140,1775,549,2,1
140,1775,549,2,2
140,1775,549,2,2
140,1775,549,2,1
140,1775,549,2,1
140,1775,549,2,2
140,1775,549,2,2
130,1969,147,2,6
130,1970,115,2,4
130,1937,65,7,4
140,1939,220,2,4
140,1939,220,2,4
140,1946,1446,7,4
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,4
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,4
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,4
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,4
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,2
140,1946,1446,7,4
140,1946,1446,7,2
140,1946,1446,7,2
130,1976,124,1,4
130,2008,96,2,3
130,1977,102,2,4
130,1986,516,2,4
130,1986,516,2,3
130,1986,516,2,2
130,1986,516,2,1
140,1730,170,1,3
140,1730,170,1,3
130,1983,171,1,4
130,1983,171,1,3
130,1965,320,2,1
130,1965,320,2,4
130,1965,320,2,3
130,1959,92,1,4
130,1973,146,1,4
130,1998,113,1,4
140,2007,290,2,4
140,2007,290,2,4
130,1727,127,1,4
130,1970,127,1,5
130,1999,123,1,4
130,1999,123,1,
130,1940,67,1,4
130,1997,94,1,3
130,2000,174,2,2
130,2005,114,1,4
130,1962,100,2,4
140,1893,278,2,4
140,1893,278,2,4
130,1963,102,2,4
140,1909,180,2,3
140,1909,180,2,3
130,2008,96,2,4
130,2008,107,2,4
140,2004,1986,1,2
140,2004,1986,1,3
140,2004,1986,1,3
140,2004,1986,1,2
140,2004,1986,1,2
140,2004,1986,1,3
140,2004,1986,1,3
140,2004,1986,1,2
140,2004,1986,1,3
140,2004,1986,1,3
140,2004,1986,1,2
140,2004,1986,1,2
140,2004,1986,1,3
140,2004,1986,1,3
140,2004,1986,1,2
140,2004,1986,1,3
140,2004,1986,1,3
140,2004,1986,1,2
140,2004,1986,1,2
140,2004,1986,1,3
140,2004,1986,1,3
130,1959,90,1,3
130,1978,183,1,4
130,1990,327,1,4
130,1990,327,1,4
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,2
140,1958,1350,2,3
140,1958,1350,2,2
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,3
140,1958,1350,2,3
140,1918,212,3,2
140,1918,212,3,2
140,1924,290,1,3
140,1924,290,1,3
140,1924,290,1,3
130,2008,138,1,4
130,1735,210,1,3
130,1735,210,1,4
130,1974,896,1,4
130,1974,896,1,4
130,1974,896,1,3
130,1974,896,1,2
130,1974,896,1,1
130,1990,89,1,2
130,1990,89,1,1
130,1976,124,1,4
140,1933,261,2,4
140,1933,261,2,3
140,1933,261,2,4
130,2000,132,1,5
130,1982,138,1,2
130,2000,95,1,3
130,2000,113,1,4
130,1983,143,1,3
130,1983,143,1,2
130,1902,120,2,5
130,1940,67,2,4
140,1927,225,1,4
140,1927,225,1,3
140,1927,225,1,2
130,1940,60,2,3
130,1997,95,2,4
130,1975,111,7,4
130,1957,246,2,6
130,1957,246,2,6
130,1957,246,2,1
130,1717,147,2,6
130,1970,117,7,4
130,1980,183,1,5
130,2000,111,1,4
130,1980,120,1,4
130,1998,94,1,3
130,1940,67,1,4
140,1996,600,2,3
130,2007,109,2,3
130,2006,192,2,3
130,2000,94,1,3
130,1959,92,1,4
130,1963,80,2,4
130,1958,106,1,3
140,1933,500,1,2
140,1933,500,1,2
140,1933,500,1,3
140,1933,500,1,2
140,1933,500,1,2
140,1933,500,1,2
140,1933,500,1,3
140,1933,500,1,2
140,2010,266,2,4
140,2010,266,2,4
140,2010,266,2,4
140,2010,266,2,4
130,1998,102,1,2
140,1775,400,7,3
140,1775,400,7,5
140,1775,400,7,4
140,1775,400,7,3
140,1972,2070,1,2
140,1972,2070,1,3
140,1972,2070,1,3
140,1972,2070,1,2
140,1972,2070,1,3
140,1972,2070,1,3
140,1972,2070,1,2
140,1972,2070,1,3
140,1972,2070,1,3
130,1977,102,2,4
130,1890,186,2,5
130,1940,102,2,6
130,1982,240,1,2
140,1972,2070,1,2
140,1972,2070,1,1
140,1972,2070,1,3
140,1972,2070,1,4
140,1972,2070,1,3
140,1972,2070,1,3
140,1972,2070,1,2
140,1972,2070,1,1
140,1972,2070,1,3
140,1972,2070,1,4
140,1972,2070,1,3
140,1972,2070,1,2
140,1972,2070,1,1
140,1972,2070,1,3
140,1972,2070,1,4
140,1972,2070,1,3
140,1804,178,1,7
140,1804,178,1,3
140,1950,160,2,4
130,1998,131,1,3
130,1983,181,1,4
130,1983,181,1,3
130,1877,112,2,3
130,1982,168,1,3
130,1970,139,7,5
130,1977,108,1,4
140,1900,267,1,4
140,1900,267,1,6
130,1964,120,2,4
130,1996,800,1,4
130,1996,800,1,3
130,1996,800,1,3
130,1996,800,1,3
130,1996,800,1,3
130,1996,800,1,3
130,1996,800,1,2
130,2009,80,2,2
130,2009,80,2,2
130,1973,146,1,4
140,1900,296,2,3
140,1900,296,2,5
140,1974,190,7,2
140,1974,190,7,1
140,1974,190,7,3
130,1976,124,7,3
130,1982,138,1,4
140,1713,127,2,2
140,1713,127,2,1
190,1900,53,7,2
140,1990,270,2,2
140,1990,270,2,2
140,1962,2260,2,7
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,8
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1962,2260,2,2
140,1935,666,2,4
140,1935,666,2,3
140,1935,666,2,4
140,1935,666,2,4
140,1935,666,2,4
140,1935,666,2,4
140,1892,312,1,3
140,1892,312,1,3
140,1892,312,1,2
140,1892,312,1,2
140,1958,215,1,3
140,1958,215,1,4
130,1880,80,3,3
130,2004,110,1,3
140,1909,278,2,3
140,1909,278,2,5
140,1930,202,2,3
140,1930,202,2,1
140,1930,202,2,3
190,1890,57,7,2
130,1877,126,2,5
130,1877,126,2,2
140,1720,242,2,4
140,1720,242,2,3
130,2008,136,1,4
130,1961,238,2,3
130,1961,238,2,3
130,1962,141,2,6
130,1992,334,2,4
130,1992,334,2,3
130,1992,334,2,2
140,1901,552,1,3
140,1901,552,1,3
140,1901,552,1,3
140,1901,552,1,3
140,1901,552,1,3
140,1901,552,1,3
140,1901,552,1,2
140,1901,552,1,2
130,1992,364,2,3
130,1976,124,1,3
140,1901,145,2,3
140,1901,145,2,2
140,1901,145,2,3
130,1992,214,2,3
130,1992,214,2,2
130,1992,214,2,2
130,1727,150,1,5
140,1775,184,1,4
140,1775,184,1,1
140,1775,184,1,3
130,1990,662,1,4
130,1990,662,1,3
130,1990,662,1,2
130,1990,662,1,2
130,1990,662,1,1
130,1962,80,7,4
130,2004,130,1,4
130,1982,172,5,4
130,1982,172,5,4
130,1998,354,2,2
130,2006,354,2,4
130,2006,354,2,3
130,2006,354,2,3
140,1964,2832,1,1
140,1964,2832,1,2
140,1964,2832,1,3
140,1964,2832,1,1
140,1964,2832,1,2
140,1964,2832,1,3
140,1964,2832,1,1
140,1964,2832,1,2
140,1964,2832,1,3
140,1964,2832,1,1
140,1964,2832,1,2
140,1964,2832,1,3
130,1955,90,2,4
130,2000,104,1,4
190,1875,254,,6
130,2003,56,1,2
130,2009,131,2,4
130,1962,110,1,3
130,1962,110,1,
130,1978,102,7,4
130,1816,154,1,4
130,1816,154,1,4
140,1930,144,2,3
140,1930,144,2,3
140,1952,1044,1,4
140,1952,1044,1,4
140,1952,1044,1,4
140,1952,1044,1,4
140,1952,1044,1,4
140,1952,1044,1,4
130,1978,102,2,4
130,2008,81,2,3
140,1920,333,2,6
140,1920,333,2,7
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
140,1980,1375,1,2
130,1976,108,1,4
130,1971,127,1,5
130,1990,651,1,4
130,1990,651,1,3
130,1990,651,1,2
130,1990,651,1,2
130,1990,651,1,1
130,1693,120,2,4
130,1984,248,2,3
130,1981,181,1,4
130,1981,181,1,3
130,1977,111,1,4
130,1964,80,2,4
190,1927,41,2,1
130,1959,92,1,4
140,1933,330,2,2
140,1933,330,2,2
140,1933,330,2,2
140,1933,330,2,2
140,1933,330,2,2
140,1933,330,2,2
130,1970,127,1,5
140,1810,540,1,3
140,1810,540,1,2
140,1810,540,1,3
140,1810,540,1,1
140,1810,540,1,3
140,1810,540,1,2
140,1810,540,1,4
140,1810,540,1,-1
140,1810,540,1,3
140,1810,540,1,3
140,1918,204,2,4
140,1918,204,2,3
140,1912,289,7,1
140,1912,289,7,2
140,1912,289,7,2
140,1912,289,7,3
140,1912,289,7,4
130,2005,121,1,4
130,2001,130,1,4
130,1986,360,2,2
130,1997,102,1,2
140,1969,2692,1,2
140,1969,2692,1,1
140,1969,2692,1,3
140,1969,2692,1,3
140,1969,2692,1,4
140,1969,2692,1,3
140,1969,2692,1,1
140,1969,2692,1,5
140,1969,2692,1,3
140,1969,2692,1,4
140,1969,2692,1,2
140,1969,2692,1,3
140,1969,2692,1,2
140,1969,2692,1,3
140,1969,2692,1,2
140,1969,2692,1,2
140,1969,2692,1,1
140,1969,2692,1,3
140,1969,2692,1,4
140,1969,2692,1,3
130,2001,112,1,4
140,1998,264,1,1
140,1998,264,1,2
140,1998,264,1,1
140,1998,264,1,1
140,1998,264,1,1
140,1998,264,1,1
140,1998,264,1,1
140,1998,264,1,1
140,1998,264,1,1
140,1998,264,1,1
130,1962,117,1,6
140,1949,153,2,3
140,1949,153,2,3
130,1964,65,1,2
130,1964,65,1,2
140,1990,478,2,2
140,1990,478,2,2
140,1990,478,2,2
140,1990,478,2,2
140,1990,478,2,2
140,1990,478,2,2
140,1990,478,2,2
140,1990,478,2,2
130,2009,106,1,4
130,1998,123,1,4
130,1981,170,1,6
130,2000,104,1,4
130,1976,108,1,4
140,1905,223,2,2
140,1905,223,2,3
140,1905,223,2,2
140,1905,223,2,2
140,1905,223,2,3
130,1993,146,2,3
140,1972,2232,1,4
140,1972,2232,1,4
140,1972,2232,1,4
140,1972,2232,1,4
140,1972,2232,1,4
140,1972,2232,1,4
140,1972,2232,1,4
140,1972,2232,1,4
130,1991,183,1,2
140,1954,630,1,1
140,1954,630,1,2
140,1954,630,1,2
140,1954,630,1,4
140,1954,630,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
140,1969,1032,1,4
130,2008,111,1,4
130,1992,517,2,4
130,1992,517,2,3
130,1992,517,2,2
140,1955,987,1,1
140,1955,987,1,3
140,1955,987,1,3
140,1955,987,1,3
140,1955,987,1,2
140,1955,987,1,1
140,1955,987,1,3
140,1955,987,1,3
140,1955,987,1,3
140,1955,987,1,2
140,1955,987,1,1
140,1955,987,1,3
140,1955,987,1,3
140,1955,987,1,3
140,1955,987,1,2
140,1938,174,1,3
140,1938,174,1,3
130,1982,166,1,7
130,1965,93,2,3
130,1983,161,1,3
130,1983,161,1,3
140,1897,218,2,3
140,1897,218,2,6
140,1948,756,1,3
140,1948,756,1,3
140,1948,756,1,2
140,1948,756,1,2
140,1948,756,1,3
140,1948,756,1,3
130,1976,108,1,4
130,1982,170,1,6
130,1974,142,1,5
130,1990,242,2,4
130,2006,83,2,3
130,1977,240,7,5
140,1924,250,1,2
140,1924,250,1,2
140,1924,250,1,2
130,2009,112,1,4
130,2000,111,1,4
140,1783,434,2,3
140,1783,434,2,3
140,1783,434,2,2
140,1783,434,2,1
140,1783,434,2,1
140,1783,434,2,2
140,1783,434,2,3
140,1892,303,2,8
140,1892,303,2,7
140,1892,303,2,3
140,1892,303,2,4
130,1996,85,2,3
130,1975,124,1,4
130,1962,133,2,6
140,1990,604,2,3
140,1990,604,2,2
140,1806,288,2,3
140,1806,288,2,3
140,1806,288,2,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
140,1931,1308,1,3
130,1958,208,2,3
130,1958,208,2,3
130,2003,56,1,2
130,1717,55,2,1
140,2002,936,1,4
140,2002,936,1,4
140,2002,936,1,3
140,2002,936,1,3
130,1940,102,2,5
130,2009,248,5,7
140,1910,292,2,3
140,1910,292,2,2
140,1910,292,2,2
140,1910,292,2,3
140,2007,290,2,4
140,2007,290,2,4
130,1976,108,1,4
130,1921,100,1,5
130,1981,221,1,3
130,1981,221,1,2
130,1998,170,2,3
130,1750,96,2,5
130,1974,140,7,5
130,1991,183,1,2
130,2003,287,1,4
130,2003,287,1,3
130,2005,105,1,4
130,2005,132,1,3
130,1985,240,7,5
130,1982,106,1,3
130,1976,896,7,4
130,1976,896,7,3
130,1976,896,7,2
130,1976,896,7,2
130,1976,896,7,1
130,1988,61,1,2
140,1916,321,2,5
140,1916,321,2,5
140,1916,321,2,4
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1702,434,2,2
140,1892,161,7,3
140,1892,161,7,2
140,1892,161,7,2
130,1973,155,1,5
140,1900,149,7,3
140,1900,149,7,
140,1900,149,7,3
130,1976,124,7,5
140,1924,270,1,2
140,1924,270,1,3
130,1957,93,1,3
130,1973,155,1,6
130,2003,114,1,5
130,1996,71,2,2
130,1974,118,2,5
140,1936,220,2,5
140,1936,220,2,2
140,1903,240,1,3
140,1903,240,1,2
140,1903,240,1,3
130,1921,100,2,5
130,1780,112,2,3
130,2000,112,1,3
130,1986,699,1,4
130,1986,699,1,3
130,1986,699,1,2
140,1931,209,2,3
140,1931,209,2,3
140,1931,209,2,4
140,1850,244,1,3
140,1850,244,1,3
140,1850,244,1,3
140,1850,244,1,2
130,1985,101,2,4
130,1982,168,1,3
130,2007,114,1,4
130,2000,112,1,4
130,1976,108,1,4
130,1959,92,1,4
130,1978,183,1,4
130,1985,218,7,4
130,1965,117,2,4
130,1982,106,1,3
130,1962,106,1,5
130,1971,97,2,4
130,2007,105,1,4
130,2002,83,1,3
130,1970,115,2,4
130,1982,138,1,4
130,2009,135,5,3
140,1924,250,1,2
140,1924,250,1,3
140,1924,250,1,2
140,1912,185,2,2
140,1912,185,2,3
130,1960,150,1,6
140,1908,261,2,6
140,1908,261,2,4
140,1972,2750,1,2
140,1972,2750,1,3
140,1972,2750,1,3
140,1972,2750,1,2
140,1972,2750,1,3
140,1972,2750,1,3
140,1972,2750,1,2
140,1972,2750,1,3
140,1972,2750,1,2
140,1972,2750,1,3
140,1972,2750,1,2
140,1972,2750,1,2
140,1972,2750,1,3
140,1972,2750,1,3
140,1946,1082,1,3
140,1946,1082,1,3
140,1946,1082,1,2
140,1946,1082,1,2
140,1946,1082,1,3
140,1946,1082,1,3
140,1900,369,2,3
140,1900,369,2,
140,1900,369,2,3
140,1900,369,2,
140,1900,369,2,3
140,1900,369,2,3
140,1900,369,2,3
130,1973,155,1,5
140,2001,1863,1,4
140,2001,1863,1,4
140,2001,1863,1,3
140,2001,1863,1,3
140,2001,1863,1,4
140,2001,1863,1,4
140,2001,1863,1,3
140,2001,1863,1,3
140,2001,1863,1,4
140,2001,1863,1,4
140,2001,1863,1,3
140,2001,1863,1,3
140,1800,271,1,5
140,1800,271,1,5
140,1800,271,1,3
130,2000,120,1,3
140,1896,834,2,1
140,1896,834,2,1
140,1896,834,2,1
140,1896,834,2,4
140,1896,834,2,3
140,1896,834,2,2
140,1896,834,2,3
140,1896,834,2,2
140,1896,834,2,2
140,1896,834,2,2
140,1896,834,2,3
140,1896,834,2,2
140,1896,834,2,2
140,1896,834,2,2
130,1970,115,2,4
130,1989,109,2,4
140,1952,133,2,2
140,1952,133,2,2
130,2007,148,2,5
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,6
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,3
140,1995,1952,2,
130,1985,142,7,2
130,1972,146,2,5
130,1983,152,1,3
130,1979,172,1,4
130,1979,172,1,3
130,1975,118,2,5
140,1777,172,2,2
140,1777,172,2,1
140,1777,172,2,4
130,2009,106,1,4
130,1976,108,1,4
140,1924,250,2,2
140,1924,250,2,2
130,1971,128,3,4
130,1962,105,2,4
140,1934,264,1,3
140,1934,264,1,2
140,1934,264,1,3
140,1934,264,1,2
140,1682,260,2,5
140,1682,260,2,3
130,1976,896,7,4
130,1976,896,7,3
130,1976,896,7,2
130,1976,896,7,1
140,1796,356,2,3
140,1796,356,2,2
140,1796,356,2,2
140,1796,356,2,2
130,1988,61,1,2
130,1982,106,1,3
130,2007,95,2,3
130,1940,67,1,4
130,1958,110,1,4
130,1965,150,1,6
130,1965,150,5,6
130,1921,100,2,5
130,1974,960,1,4
130,1974,960,1,3
130,1974,960,1,1
140,1900,396,1,3
140,1900,396,1,3
140,1900,396,1,3
140,1900,396,1,3
140,1900,396,1,3
140,1900,396,1,3
130,1972,146,2,5
140,1939,352,1,2
140,1939,352,1,2
140,1939,352,1,2
140,1939,352,1,2
140,1939,352,1,1
140,1939,352,1,2
140,1939,352,1,2
130,1921,100,2,5
140,1924,1022,2,6
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,2
140,1924,1022,2,3
140,1924,1022,2,
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,6
140,1924,1022,2,6
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
140,1924,1022,2,3
130,1982,139,1,5
130,1982,214,1,4
130,1979,183,1,5
140,1990,404,2,4
130,1982,138,1,2
130,1940,101,1,5
130,1983,124,2,3
130,1980,188,1,5
130,1981,118,7,5
140,1777,214,2,6
140,1777,214,2,2
130,1986,508,1,4
130,1986,508,1,3
130,1986,508,1,2
130,2009,106,1,4
130,1970,188,2,6
130,1988,61,1,2
130,2015,160,2,5
130,2015,160,2,5
130,1982,172,7,4
130,1982,172,7,4
130,1963,80,2,4
130,1971,124,2,6
130,1988,73,1,3
130,1982,151,1,7
140,1904,374,2,2
140,1904,374,2,2
140,1904,374,2,2
140,1904,374,2,2
140,1904,374,2,2
140,1904,374,2,2
140,1850,630,2,5
140,1850,630,2,3
140,1850,630,2,
140,1850,630,2,6
140,1850,630,2,3
140,1850,630,2,6
140,1850,630,2,1
140,1850,630,2,1
140,1850,630,2,3
140,1850,630,2,2
140,1850,630,2,1
130,1982,106,1,3
130,1921,100,2,5
130,2009,131,2,4
130,1957,188,1,1
130,1957,188,1,2
130,1957,188,1,4
140,2003,458,1,4
140,2003,458,1,4
130,1976,448,7,3
130,1976,448,7,2
130,1976,448,7,1
140,1935,702,1,3
140,1935,702,1,2
140,1935,702,1,2
140,1935,702,1,2
140,1935,702,1,2
140,1935,702,1,2
140,1935,702,1,3
140,1935,702,1,2
140,1935,702,1,1
140,1935,702,1,2
140,1935,702,1,2
130,1975,107,1,4
130,1971,128,2,6
140,1901,243,2,3
140,1901,243,2,3
140,1901,243,2,3
130,1986,240,1,2
130,1986,240,1,2
130,1986,240,1,2
130,1962,135,2,4
130,1962,135,2,
140,1870,830,2,7
140,1870,830,2,5
140,1870,830,2,7
140,1870,830,2,6
130,2002,86,1,3
130,1780,128,2,4
140,1963,1602,2,4
140,1963,1602,2,4
140,1963,1602,2,4
140,1963,1602,2,4
140,1963,1602,2,4
140,1963,1602,2,4
130,1982,106,1,3
130,1983,180,1,4
130,1983,180,1,3
130,1974,118,2,5
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1967,1792,1,3
140,1967,1792,1,3
140,1967,1792,1,2
140,1967,1792,1,2
140,1955,1081,1,1
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
140,1955,1081,1,4
130,1977,168,7,5
130,1970,160,2,6
140,1856,383,7,2
140,1856,383,7,3
140,1856,383,7,3
140,1856,383,7,2
140,1856,383,7,2
140,1898,198,2,2
140,1898,198,2,6
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,1
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,1
140,1939,2253,1,4
140,1939,2253,1,1
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,1
140,1939,2253,1,3
140,1939,2253,1,2
140,1939,2253,1,1
140,1939,2253,1,2
140,1939,2253,1,2
140,1939,2253,1,2
130,1968,124,1,4
130,1959,92,1,4
130,1982,106,1,3
130,1948,68,7,4
190,1904,290,2,10
130,1988,272,2,4
130,1988,272,2,4
130,1979,183,1,5
130,1999,113,1,4
130,1987,114,2,4
140,1904,195,2,3
140,1904,195,2,3
140,1939,248,1,3
140,1939,248,1,2
140,1939,248,1,2
140,1939,248,1,2
130,1966,96,2,4
140,1976,126,2,2
140,1912,263,1,1
140,1912,263,1,3
140,1912,263,1,4
140,1912,263,1,6
130,1875,151,2,2
130,1875,151,2,3
130,1982,106,1,3
130,1982,170,1,6
130,1988,282,2,4
130,1959,92,1,4
130,1962,100,2,4
130,1965,93,2,3
140,1899,267,1,3
140,1899,267,1,5
140,1899,267,1,4
140,1899,267,1,3
130,2011,153,1,4
130,2011,153,1,4
140,1902,384,2,2
140,1902,384,2,2
140,1902,384,2,2
140,1902,384,2,2
140,1902,384,2,2
140,1902,384,2,3
140,1902,384,2,3
130,1982,144,1,5
130,1921,100,2,5
130,2001,112,1,4
130,1982,344,2,3
130,2008,111,1,4
130,1938,122,2,5
130,1986,246,1,4
130,1986,246,1,3
130,1986,246,1,2
140,1935,252,2,5
140,1946,1339,3,3
140,1946,1339,3,2
140,1946,1339,3,3
140,1946,1339,3,1
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
140,1946,1339,3,3
